📄 AddBos: 255
📄 BosId: 128000 (<｜begin▁of▁sentence｜>)
📄 EosId: 128001 (<｜end▁of▁sentence｜>) 128001 (<｜end▁of▁sentence｜>) 
📄 RegularVocabSize: 128000
📄 SpecialVocabSize: 256
💡 Arch: Llama
💡 HiddenAct: Silu
💡 Dim: 4096
💡 HeadDim: 128
💡 QDim: 4096
💡 KvDim: 1024
💡 HiddenDim: 14336
💡 VocabSize: 128256
💡 nLayers: 32
💡 nHeads: 32
💡 nKvHeads: 8
💡 OrigSeqLen: 131072
💡 SeqLen: 4096
💡 NormEpsilon: 0.000010
💡 RopeType: Llama3.1
💡 RopeTheta: 500000
💡 RopeScaling: f=8.0, l=1.0, h=4.0, o=8192
📀 RequiredMemory: 3312 MB
⭕ Socket[0]: connecting to 192.168.1.77:9998 worker
⭕ Socket[0]: connected
⭕ Socket[1]: connecting to 192.168.1.75:9998 worker
⭕ Socket[1]: connected
⭕ Socket[2]: connecting to 192.168.1.76:9998 worker
⭕ Socket[2]: connected
⭕ Network is initialized
🧠 CPU: neon fp16
💿 Loading weights...
💿 Loaded 12/32
💿 Loaded 13/32
💿 Loaded 14/32
💿 Loaded 15/32
💿 Loaded 16/32
💿 Loaded 17/32
💿 Loaded 18/32
💿 Loaded 19/32
💿 Loaded 20/32
💿 Loaded 21/32
💿 Loaded 22/32
💿 Loaded 23/32
💿 Loaded 24/32
💿 Loaded 25/32
💿 Loaded 26/32
💿 Loaded 27/32
💿 Loaded 28/32
💿 Loaded 29/32
💿 Loaded 30/32
💿 Loaded 31/32
💿 Loaded 32/32
💿 Weights loaded
🚁 Network is in non-blocking mode
Explain in exhaustive detail, step by step, how distributed tensor-parallel inference of a transformer works on a CPU cluster: weight sharding, all-reduce synchronisation, the KV-cache, and the memory-bandwidth limit on commodity hardware. Include worked numerical examples and keep elaborating at length.
🔷️ Eval 2972 ms Sync  484 ms | Sent 27648 kB Recv 38136 kB | (32 tokens)
🔶 Pred   93 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  way
🔶 Pred   91 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred   92 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  speed
🔶 Pred   93 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  them
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  up
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  by
🔶 Pred   95 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  splitting
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred   94 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  multiple
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  GPUs
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  But
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  now
🔶 Pred   94 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  126 ms Sync   75 ms | Sent   864 kB Recv  1191 kB |  question
🔶 Pred  110 ms Sync   43 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  142 ms Sync   56 ms | Sent   864 kB Recv  1191 kB |  about
🔶 Pred  181 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  doing
🔶 Pred   92 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  this
🔶 Pred   92 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  on
🔶 Pred   92 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred   92 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   93 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  which
🔶 Pred   92 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred   92 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred   92 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  bit
🔶 Pred  141 ms Sync   13 ms | Sent   864 kB Recv  1191 kB |  different
🔶 Pred  128 ms Sync   13 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | First
🔶 Pred   94 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  need
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred   94 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  break
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  down
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  components
🔶 Pred  120 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  mentioned
🔶 Pred  117 ms Sync   75 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  145 ms Sync   36 ms | Sent   864 kB Recv  1191 kB |  weight
🔶 Pred  133 ms Sync   40 ms | Sent   864 kB Recv  1191 kB |  sh
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | arding
🔶 Pred   95 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   95 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | -re
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | duce
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  synchronization
🔶 Pred   94 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | -cache
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  memory
🔶 Pred   95 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -band
🔶 Pred   94 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | width
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  limit
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   94 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  Let
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  me
🔶 Pred   94 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  start
🔶 Pred  143 ms Sync   31 ms | Sent   864 kB Recv  1191 kB |  with
🔶 Pred  118 ms Sync   47 ms | Sent   864 kB Recv  1191 kB |  weight
🔶 Pred  130 ms Sync   60 ms | Sent   864 kB Recv  1191 kB |  sh
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | arding
🔶 Pred  120 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  161 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  From
🔶 Pred  103 ms Sync   13 ms | Sent   864 kB Recv  1191 kB |  what
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred   97 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  remember
🔶 Pred   94 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  weight
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  sh
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | arding
🔶 Pred   96 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred   95 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  when
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  weights
🔶 Pred   95 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  are
🔶 Pred   96 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  split
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred   96 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  multiple
🔶 Pred   95 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  GPUs
🔶 Pred  140 ms Sync   59 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   99 ms Sync   33 ms | Sent   864 kB Recv  1191 kB |  Each
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  GPU
🔶 Pred  106 ms Sync   39 ms | Sent   864 kB Recv  1191 kB |  holds
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred   96 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  part
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred   96 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  weights
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  when
🔶 Pred   97 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  you
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  want
🔶 Pred   97 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred   95 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  compute
🔶 Pred   96 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred   95 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  forward
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  pass
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  GPU
🔶 Pred  123 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  does
🔶 Pred  146 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  part
🔶 Pred   95 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  141 ms Sync   94 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   95 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  computation
🔶 Pred  115 ms Sync   40 ms | Sent   864 kB Recv  1191 kB |  using
🔶 Pred  137 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  its
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  own
🔶 Pred   95 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  weights
🔶 Pred   96 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  110 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  But
🔶 Pred  138 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  case
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred   97 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  inference
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   95 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  especially
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  with
🔶 Pred   95 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  transformers
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  maybe
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred   95 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  bit
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  different
🔶 Pred  149 ms Sync   94 ms | Sent   864 kB Recv  1191 kB |  because
🔶 Pred  144 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  transformers
🔶 Pred  112 ms Sync   49 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  mechanisms
🔶 Pred   98 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  require
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  combining
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  different
🔶 Pred   95 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  parts
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  130 ms Sync   11 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred  139 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred   99 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | Wait
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   98 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  but
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  question
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  107 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  about
🔶 Pred  125 ms Sync   57 ms | Sent   864 kB Recv  1191 kB |  distributed
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  tensor
🔶 Pred  109 ms Sync   48 ms | Sent   864 kB Recv  1191 kB | -
🔶 Pred  153 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | parallel
🔶 Pred  138 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  inference
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  on
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  100 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  cluster
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  So
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  instead
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  GPUs
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  we
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 're
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  using
🔶 Pred   96 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  That
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  changes
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  things
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  because
🔶 Pred  161 ms Sync   78 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred  147 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  104 ms Sync   57 ms | Sent   864 kB Recv  1191 kB |  different
🔶 Pred  122 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  memory
🔶 Pred  139 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  architectures
🔶 Pred   98 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  Each
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred   97 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  might
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  its
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  own
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  sh
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | arded
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  weights
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  right
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ?
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  So
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred   96 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  110 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  portion
🔶 Pred  131 ms Sync   74 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  136 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  109 ms Sync   45 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  weights
🔶 Pred   96 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | Next
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  102 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -re
🔶 Pred   98 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | duce
🔶 Pred  113 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  synchronization
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  think
🔶 Pred   96 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  this
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred   98 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  where
🔶 Pred   97 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred   99 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred   99 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  GPUs
🔶 Pred  181 ms Sync   13 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | or
🔶 Pred  152 ms Sync   70 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  176 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  this
🔶 Pred  112 ms Sync   42 ms | Sent   864 kB Recv  1191 kB |  case
🔶 Pred   98 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | )
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  reduce
🔶 Pred   97 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  their
